,StateFIPS,CensusTract,State,County,Urban,Pop2010,OHU2010,PovertyRate,MedianFamilyIncome,LAhalfand10,lapophalfshare,lalowihalfshare,lakidshalfshare,laseniorshalfshare,lawhitehalfshare,lablackhalfshare,laasianhalfshare,lanhopihalfshare,laaianhalfshare,laomultirhalfshare,lahisphalfshare,lahunvhalfshare,lasnaphalfshare,lapop10share,lalowi10share,lakids10share,laseniors10share,lawhite10share,lablack10share,laasian10share,lanhopi10share,laaian10share,laomultir10share,lahisp10share,lahunv10share,lasnap10share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,TractLOWI_PCT,TractKids_PCT,TractSeniors_PCT,TractWhite_PCT,TractBlack_PCT,TractAsian_PCT,TractNHOPI_PCT,TractAIAN_PCT,TractOMultir_PCT,TractHispanic_PCT,TractHUNV_PCT,TractSNAP_PCT
4493,33,33007950900,New Hampshire,Coos County,0,3230,1468,4.1,75197.0,0,95.5,13.81,17.82,17.77,92.65,0.09,1.08,0.0,0.25,1.42,0.67,6.39,7.74,0.29,0.05,0.0,0.0,0.2,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,441.0,605.0,610.0,3138.0,3.0,35.0,0.0,8.0,46.0,26.0,98.0,119.0,13.65,18.73,18.89,97.15,0.09,1.08,0.0,0.25,1.42,0.8,6.68,8.11
4494,33,33007951000,New Hampshire,Coos County,0,2183,939,7.4,76023.0,0,100.0,23.05,16.26,18.74,96.15,0.73,1.01,0.0,0.46,1.65,0.69,1.28,3.39,8.0,1.87,0.67,1.06,6.29,0.6,0.74,0.0,0.0,0.38,0.48,0.07,0.18,486.0,355.0,409.0,2099.0,16.0,22.0,0.0,10.0,36.0,15.0,12.0,32.0,22.26,16.26,18.74,96.15,0.73,1.01,0.0,0.46,1.65,0.69,1.28,3.41
4495,33,33009960200,New Hampshire,Grafton County,0,4193,1841,10.2,77891.0,0,78.95,21.58,14.6,14.54,76.65,0.05,0.76,0.02,0.22,1.24,1.05,5.3,7.38,0.51,0.19,0.14,0.08,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,1150.0,802.0,760.0,4071.0,3.0,37.0,1.0,15.0,66.0,61.0,118.0,165.0,27.43,19.13,18.13,97.09,0.07,0.88,0.02,0.36,1.57,1.45,6.41,8.96
4496,33,33009960400,New Hampshire,Grafton County,0,4399,1981,4.8,69509.0,0,85.93,20.81,16.15,14.31,83.51,0.18,0.89,0.0,0.11,1.25,1.09,2.15,3.11,1.23,0.47,0.13,0.4,1.22,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.05,865.0,817.0,759.0,4286.0,8.0,41.0,0.0,5.0,59.0,51.0,62.0,62.0,19.66,18.57,17.25,97.43,0.18,0.93,0.0,0.11,1.34,1.16,3.13,3.13
4497,33,33009960500,New Hampshire,Grafton County,0,2642,1111,12.0,58889.0,1,99.86,37.07,18.94,18.12,96.65,0.11,0.56,0.04,0.23,2.27,0.49,4.84,5.44,35.11,15.22,6.5,7.5,34.07,0.08,0.04,0.0,0.08,0.85,0.27,0.42,1.68,890.0,501.0,481.0,2557.0,3.0,15.0,1.0,6.0,60.0,13.0,45.0,53.0,33.69,18.96,18.21,96.78,0.11,0.57,0.04,0.23,2.27,0.49,4.05,4.77
4498,33,33009960700,New Hampshire,Grafton County,0,2938,1251,7.2,83611.0,1,100.0,23.03,19.64,17.43,97.48,0.27,0.58,0.0,0.17,1.5,0.75,2.13,4.04,20.46,6.02,3.84,4.49,20.11,0.07,0.02,0.0,0.07,0.2,0.11,0.69,0.81,719.0,577.0,512.0,2864.0,8.0,17.0,0.0,5.0,44.0,22.0,25.0,48.0,24.47,19.64,17.43,97.48,0.27,0.58,0.0,0.17,1.5,0.75,2.0,3.84
4499,33,33009960900,New Hampshire,Grafton County,0,3266,1383,6.7,94539.0,1,100.0,19.56,19.5,19.44,96.66,0.31,0.95,0.0,0.49,1.59,1.87,3.0,4.52,17.11,3.2,3.26,3.24,16.55,0.07,0.08,0.0,0.1,0.31,0.35,0.45,0.76,610.0,637.0,635.0,3157.0,10.0,31.0,0.0,16.0,52.0,61.0,38.0,57.0,18.68,19.5,19.44,96.66,0.31,0.95,0.0,0.49,1.59,1.87,2.75,4.12
4500,33,33009961300,New Hampshire,Grafton County,0,3284,1330,10.0,69970.0,1,99.14,22.23,19.89,13.95,95.55,0.33,0.46,0.0,0.88,1.91,1.28,2.72,4.85,24.92,5.05,5.14,3.48,24.31,0.07,0.05,0.0,0.05,0.44,0.37,0.69,1.2,792.0,658.0,462.0,3164.0,11.0,15.0,0.0,29.0,65.0,42.0,35.0,63.0,24.12,20.04,14.07,96.35,0.33,0.46,0.0,0.88,1.98,1.28,2.63,4.74
4501,33,33009961400,New Hampshire,Grafton County,0,3909,1588,7.5,86446.0,1,100.0,14.87,20.93,12.89,97.13,0.13,1.02,0.0,0.15,1.56,0.82,1.64,4.18,71.37,10.1,15.04,8.77,68.97,0.08,0.97,0.0,0.13,1.21,0.58,0.49,2.99,583.0,818.0,504.0,3797.0,5.0,40.0,0.0,6.0,61.0,32.0,24.0,60.0,14.91,20.93,12.89,97.13,0.13,1.02,0.0,0.15,1.56,0.82,1.51,3.78
4502,33,33009961500,New Hampshire,Grafton County,0,4582,2044,4.2,90347.0,1,100.0,16.09,19.38,13.95,96.84,0.39,0.92,0.0,0.26,1.59,1.22,9.26,3.33,16.74,2.8,3.4,1.84,16.46,0.02,0.08,0.0,0.06,0.11,0.07,1.91,0.52,684.0,888.0,639.0,4437.0,18.0,42.0,0.0,12.0,73.0,56.0,177.0,68.0,14.93,19.38,13.95,96.84,0.39,0.92,0.0,0.26,1.59,1.22,8.66,3.33
4503,33,33009961601,New Hampshire,Grafton County,0,2624,1024,0.3,160446.0,0,100.0,7.33,25.76,15.36,92.61,0.46,5.56,0.04,0.04,1.3,1.49,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,676.0,403.0,2430.0,12.0,146.0,1.0,1.0,34.0,39.0,8.0,0.0,8.38,25.76,15.36,92.61,0.46,5.56,0.04,0.04,1.3,1.49,0.78,0.0
4504,33,33013040500,New Hampshire,Merrimack County,0,5559,2293,3.3,96705.0,0,99.97,13.55,20.88,15.65,97.11,0.2,0.43,0.25,0.25,1.73,1.22,1.15,3.85,0.28,0.05,0.03,0.01,0.27,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,760.0,1161.0,870.0,5400.0,11.0,24.0,14.0,14.0,96.0,68.0,27.0,89.0,13.67,20.89,15.65,97.14,0.2,0.43,0.25,0.25,1.73,1.22,1.18,3.88
4505,33,33019975200,New Hampshire,Sullivan County,0,5060,2085,3.6,97434.0,0,100.0,8.7,21.25,18.48,97.13,0.38,0.69,0.0,0.22,1.58,1.58,0.92,1.87,7.08,0.18,1.6,1.14,6.93,0.04,0.07,0.0,0.0,0.03,0.13,0.05,0.12,476.0,1075.0,935.0,4915.0,19.0,35.0,0.0,11.0,80.0,80.0,20.0,38.0,9.41,21.25,18.48,97.13,0.38,0.69,0.0,0.22,1.58,1.58,0.96,1.82
4506,33,33019975500,New Hampshire,Sullivan County,0,3087,1282,6.3,77400.0,1,100.0,16.21,19.27,16.72,97.73,0.32,0.19,0.0,0.42,1.33,0.97,1.87,3.23,27.55,3.97,5.76,5.04,26.9,0.02,0.16,0.0,0.24,0.23,0.52,0.5,0.9,449.0,595.0,516.0,3017.0,10.0,6.0,0.0,13.0,41.0,30.0,23.0,39.0,14.54,19.27,16.72,97.73,0.32,0.19,0.0,0.42,1.33,0.97,1.79,3.04
4507,33,33019975600,New Hampshire,Sullivan County,0,3250,1263,9.7,80139.0,0,100.0,19.97,16.68,19.69,97.42,0.28,0.62,0.0,0.37,1.32,0.98,1.55,4.03,0.41,0.07,0.02,0.17,0.41,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,571.0,542.0,640.0,3166.0,9.0,20.0,0.0,12.0,43.0,32.0,19.0,49.0,17.57,16.68,19.69,97.42,0.28,0.62,0.0,0.37,1.32,0.98,1.5,3.88
4508,34,34001011600,New Jersey,Atlantic County,0,4942,1957,5.6,81441.0,0,100.0,19.36,20.13,20.01,94.15,2.97,1.17,0.04,0.16,1.5,3.22,2.7,5.71,9.22,1.97,2.17,1.04,9.06,0.04,0.06,0.0,0.0,0.06,0.09,0.31,0.48,938.0,995.0,989.0,4653.0,147.0,58.0,2.0,8.0,74.0,159.0,51.0,110.0,18.98,20.13,20.01,94.15,2.97,1.17,0.04,0.16,1.5,3.22,2.61,5.62
4509,34,34005703600,New Jersey,Burlington County,0,6946,2374,3.9,103822.0,0,89.03,10.09,21.22,10.07,85.36,1.24,0.58,0.06,0.06,1.74,2.42,0.68,5.5,0.12,0.02,0.04,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,843.0,1674.0,777.0,6654.0,96.0,48.0,4.0,5.0,139.0,192.0,23.0,145.0,12.14,24.1,11.19,95.8,1.38,0.69,0.06,0.07,2.0,2.76,0.97,6.11
4510,34,34005704700,New Jersey,Burlington County,0,3918,1254,10.5,84671.0,1,100.0,21.75,19.88,12.17,93.21,4.13,0.69,0.0,0.08,1.89,4.93,2.79,5.72,14.84,3.21,3.53,1.45,13.79,0.48,0.04,0.0,0.03,0.51,1.34,0.54,0.93,792.0,779.0,477.0,3652.0,162.0,27.0,0.0,3.0,74.0,193.0,36.0,75.0,20.21,19.88,12.17,93.21,4.13,0.69,0.0,0.08,1.89,4.93,2.87,5.98
4511,34,34009020400,New Jersey,Cape May County,0,3220,1086,4.7,92614.0,0,100.0,13.88,27.3,9.07,96.89,0.53,0.4,0.0,0.25,1.93,2.7,3.63,9.12,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,879.0,292.0,3120.0,17.0,13.0,0.0,8.0,62.0,87.0,41.0,103.0,12.67,27.3,9.07,96.89,0.53,0.4,0.0,0.25,1.93,2.7,3.78,9.48
4512,34,34009020600,New Jersey,Cape May County,0,2083,762,11.9,80250.0,0,100.0,30.79,21.32,12.34,96.64,0.82,0.19,0.0,0.19,2.16,2.11,0.35,2.45,7.94,2.45,1.9,1.04,7.57,0.09,0.02,0.0,0.02,0.24,0.17,0.03,0.18,671.0,444.0,257.0,2013.0,17.0,4.0,0.0,4.0,45.0,44.0,3.0,21.0,32.21,21.32,12.34,96.64,0.82,0.19,0.0,0.19,2.16,2.11,0.39,2.76
4513,34,34011010101,New Jersey,Cumberland County,0,3571,1364,4.2,80656.0,1,100.0,25.09,21.28,15.15,94.74,2.16,0.28,0.0,0.14,2.69,3.33,3.48,6.64,45.54,12.4,11.02,5.85,43.0,0.86,0.04,0.0,0.01,1.63,1.45,2.54,2.92,588.0,760.0,541.0,3383.0,77.0,10.0,0.0,5.0,96.0,119.0,35.0,66.0,16.47,21.28,15.15,94.74,2.16,0.28,0.0,0.14,2.69,3.33,2.57,4.84
4514,34,34011010200,New Jersey,Cumberland County,0,5178,1880,17.8,52853.0,1,100.0,43.06,25.34,11.66,83.72,10.24,0.52,0.0,0.35,5.18,6.1,5.31,20.74,23.29,11.94,5.41,3.45,16.69,4.78,0.19,0.0,0.06,1.55,1.45,1.94,4.8,2254.0,1312.0,604.0,4335.0,530.0,27.0,0.0,18.0,268.0,316.0,105.0,415.0,43.53,25.34,11.66,83.72,10.24,0.52,0.0,0.35,5.18,6.1,5.59,22.07
4515,34,34011010301,New Jersey,Cumberland County,0,3290,1102,14.4,78333.0,0,100.0,30.76,26.23,10.94,81.03,9.24,0.4,0.03,1.16,8.15,11.37,3.62,16.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,863.0,360.0,2666.0,304.0,13.0,1.0,38.0,268.0,374.0,35.0,164.0,30.61,26.23,10.94,81.03,9.24,0.4,0.03,1.16,8.15,11.37,3.18,14.88
4516,34,34011010302,New Jersey,Cumberland County,0,1585,646,12.7,63385.0,0,100.0,33.75,19.56,20.44,92.62,2.59,0.25,0.0,0.5,4.04,3.85,6.13,5.98,28.11,11.45,3.51,8.5,26.38,0.58,0.15,0.0,0.04,0.95,0.83,1.21,2.05,393.0,310.0,324.0,1468.0,41.0,4.0,0.0,8.0,64.0,61.0,28.0,28.0,24.79,19.56,20.44,92.62,2.59,0.25,0.0,0.5,4.04,3.85,4.33,4.33
4517,34,34033022201,New Jersey,Salem County,0,1770,679,3.0,101458.0,0,100.0,11.92,21.81,17.29,96.95,1.36,0.17,0.0,0.28,1.24,1.53,0.0,2.59,11.44,1.3,3.2,1.88,11.31,0.0,0.0,0.0,0.0,0.13,0.21,0.0,0.28,205.0,386.0,306.0,1716.0,24.0,3.0,0.0,5.0,22.0,27.0,0.0,16.0,11.58,21.81,17.29,96.95,1.36,0.17,0.0,0.28,1.24,1.53,0.0,2.36
4518,35,35001003807,New Mexico,Bernalillo County,0,4497,1913,10.0,82241.0,1,100.0,21.68,20.32,11.7,82.66,0.64,0.51,0.02,1.82,14.34,27.75,1.07,13.49,33.93,7.29,7.16,4.03,25.95,0.15,0.14,0.0,0.88,6.81,11.83,0.37,4.45,998.0,914.0,526.0,3717.0,29.0,23.0,1.0,82.0,645.0,1248.0,21.0,255.0,22.19,20.32,11.7,82.66,0.64,0.51,0.02,1.82,14.34,27.75,1.1,13.33
4519,35,35001940600,New Mexico,Bernalillo County,0,9385,2074,14.5,90410.0,1,100.0,28.99,24.92,3.81,50.76,5.01,2.17,0.06,21.76,20.23,38.3,3.34,8.47,23.09,12.82,5.77,1.31,3.54,0.7,0.03,0.0,16.76,2.05,3.47,3.34,1.89,2944.0,2339.0,358.0,4764.0,470.0,204.0,6.0,2042.0,1899.0,3594.0,75.0,255.0,31.37,24.92,3.81,50.76,5.01,2.17,0.06,21.76,20.23,38.3,3.62,12.3
4520,35,35001940700,New Mexico,Bernalillo County,1,2489,910,27.4,44038.0,1,99.23,43.89,27.59,11.45,3.1,0.0,0.1,0.0,91.74,4.3,12.52,7.65,18.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.0,691.0,286.0,78.0,0.0,3.0,0.0,2301.0,107.0,314.0,72.0,171.0,48.05,27.76,11.49,3.13,0.0,0.12,0.0,92.45,4.3,12.62,7.91,18.79
4521,35,35003976400,New Mexico,Catron County,0,3725,1787,22.9,50286.0,1,100.0,44.1,15.84,27.95,89.77,0.43,0.19,0.0,2.66,6.95,19.03,0.0,5.5,100.0,44.1,15.84,27.95,89.77,0.43,0.19,0.0,2.66,6.95,19.03,0.0,5.5,1579.0,590.0,1041.0,3344.0,16.0,7.0,0.0,99.0,259.0,709.0,0.0,76.0,42.39,15.84,27.95,89.77,0.43,0.19,0.0,2.66,6.95,19.03,0.0,4.25
4522,35,35005001101,New Mexico,Chaves County,1,6099,1728,33.5,39875.0,1,100.0,68.5,33.89,7.26,61.93,2.8,0.13,0.0,1.8,33.33,70.01,0.85,32.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3727.0,2067.0,443.0,3777.0,171.0,8.0,0.0,110.0,2033.0,4270.0,15.0,522.0,61.11,33.89,7.26,61.93,2.8,0.13,0.0,1.8,33.33,70.01,0.87,30.21
4523,35,35005001102,New Mexico,Chaves County,0,3927,1527,16.8,62159.0,0,99.36,39.17,23.34,15.35,86.77,0.69,0.33,0.0,1.2,10.38,23.59,2.47,9.87,10.99,2.25,3.15,1.13,9.05,0.05,0.05,0.0,0.21,1.63,2.84,0.1,1.1,1647.0,924.0,609.0,3426.0,27.0,13.0,0.0,47.0,414.0,933.0,37.0,142.0,41.94,23.53,15.51,87.24,0.69,0.33,0.0,1.2,10.54,23.76,2.42,9.3
4524,35,35005001200,New Mexico,Chaves County,0,1627,585,25.8,47750.0,0,100.0,40.59,27.78,12.6,75.11,0.18,0.18,0.0,0.74,23.79,43.88,2.94,7.83,21.53,11.48,5.09,3.94,16.48,0.0,0.15,0.0,0.31,4.58,5.93,0.63,1.81,624.0,452.0,205.0,1222.0,3.0,3.0,0.0,12.0,387.0,714.0,17.0,45.0,38.35,27.78,12.6,75.11,0.18,0.18,0.0,0.74,23.79,43.88,2.91,7.69
4525,35,35005001300,New Mexico,Chaves County,0,3021,898,17.6,50729.0,1,100.0,51.91,26.68,10.43,65.04,0.96,0.17,0.0,2.32,31.51,64.25,3.12,28.62,93.07,48.59,24.59,9.55,60.0,0.96,0.11,0.0,2.26,29.73,59.85,3.12,26.47,1423.0,806.0,315.0,1965.0,29.0,5.0,0.0,70.0,952.0,1941.0,27.0,247.0,47.1,26.68,10.43,65.04,0.96,0.17,0.0,2.32,31.51,64.25,3.01,27.51
4526,35,35005001400,New Mexico,Chaves County,0,2828,942,15.7,45688.0,1,100.0,58.43,31.05,12.23,64.78,0.64,0.28,0.32,0.95,33.03,62.09,3.9,27.11,92.87,54.62,29.08,11.37,60.51,0.56,0.28,0.32,0.94,30.26,57.52,3.5,25.22,1452.0,878.0,346.0,1832.0,18.0,8.0,9.0,27.0,934.0,1756.0,35.0,228.0,51.34,31.05,12.23,64.78,0.64,0.28,0.32,0.95,33.03,62.09,3.72,24.2
4527,35,35006941500,New Mexico,Cibola County,0,3019,806,21.7,43906.0,1,100.0,61.83,29.58,11.16,1.52,0.1,0.0,0.0,96.42,1.95,2.62,9.73,28.33,66.69,41.2,20.26,7.44,0.93,0.1,0.0,0.0,64.18,1.47,1.84,6.25,18.23,1743.0,893.0,337.0,46.0,3.0,0.0,0.0,2911.0,59.0,79.0,69.0,200.0,57.73,29.58,11.16,1.52,0.1,0.0,0.0,96.42,1.95,2.62,8.56,24.81
4528,35,35006945800,New Mexico,Cibola County,0,2083,711,42.6,28750.0,1,100.0,74.96,29.76,11.67,10.08,0.38,0.91,0.0,85.84,2.78,3.74,15.64,41.74,100.0,74.96,29.76,11.67,10.08,0.38,0.91,0.0,85.84,2.78,3.74,15.64,41.74,1619.0,620.0,243.0,210.0,8.0,19.0,0.0,1788.0,58.0,78.0,112.0,298.0,77.72,29.76,11.67,10.08,0.38,0.91,0.0,85.84,2.78,3.74,15.75,41.91
4529,35,35006946100,New Mexico,Cibola County,0,4093,1199,27.1,41862.0,0,100.0,63.96,28.24,12.7,1.71,0.1,0.51,0.0,95.53,2.15,4.86,13.07,32.44,1.69,0.93,0.61,0.12,0.0,0.0,0.0,0.0,1.66,0.02,0.02,0.29,0.57,2492.0,1156.0,520.0,70.0,4.0,21.0,0.0,3910.0,88.0,199.0,149.0,362.0,60.88,28.24,12.7,1.71,0.1,0.51,0.0,95.53,2.15,4.86,12.43,30.19
4530,35,35006974700,New Mexico,Cibola County,1,6660,1998,18.6,64195.0,1,98.14,43.19,16.67,12.38,69.21,0.87,0.36,0.09,8.51,19.11,54.24,2.02,22.83,22.53,9.65,3.75,4.41,14.06,0.17,0.06,0.03,2.91,5.29,10.05,1.09,7.44,2147.0,1116.0,905.0,4693.0,60.0,24.0,6.0,596.0,1281.0,3655.0,54.0,418.0,32.24,16.76,13.59,70.47,0.9,0.36,0.09,8.95,19.23,54.88,2.7,20.92
4531,35,35007950500,New Mexico,Colfax County,0,4315,1856,18.5,54779.0,0,96.99,48.42,21.52,18.7,79.77,0.53,0.39,0.0,1.26,15.04,55.99,10.19,13.04,3.02,1.47,0.63,0.61,2.56,0.02,0.0,0.0,0.09,0.34,0.81,0.0,0.43,1657.0,968.0,822.0,3535.0,23.0,17.0,0.0,57.0,683.0,2502.0,193.0,246.0,38.4,22.43,19.05,81.92,0.53,0.39,0.0,1.32,15.83,57.98,10.4,13.25
4532,35,35007950600,New Mexico,Colfax County,0,3747,1628,30.1,35813.0,0,76.9,47.13,16.31,16.53,67.74,0.14,0.16,0.0,1.05,7.8,33.91,6.58,27.61,1.55,1.17,0.37,0.16,1.55,0.0,0.0,0.0,0.0,0.0,0.21,0.15,0.49,1999.0,849.0,732.0,3242.0,9.0,6.0,1.0,52.0,437.0,1798.0,116.0,569.0,53.35,22.66,19.54,86.52,0.24,0.16,0.03,1.39,11.66,47.99,7.13,34.95
4533,35,35007950700,New Mexico,Colfax County,0,5688,2527,23.3,51013.0,1,99.53,46.86,17.87,21.13,83.11,0.56,0.45,0.11,1.63,13.67,38.27,2.53,14.39,65.53,33.49,12.28,13.36,53.45,0.44,0.12,0.02,1.25,10.25,31.85,1.69,9.08,2243.0,1022.0,1204.0,4745.0,32.0,26.0,6.0,93.0,786.0,2188.0,54.0,323.0,39.43,17.97,21.17,83.42,0.56,0.46,0.11,1.64,13.82,38.47,2.14,12.78
4534,35,35009000601,New Mexico,Curry County,0,1240,533,14.0,49537.0,1,100.0,39.89,22.74,17.26,87.74,0.65,0.24,0.0,1.45,9.92,17.02,2.82,12.08,91.36,36.39,20.11,16.17,80.95,0.16,0.24,0.0,1.45,8.56,14.4,2.82,11.23,432.0,282.0,214.0,1088.0,8.0,3.0,0.0,18.0,123.0,211.0,13.0,58.0,34.84,22.74,17.26,87.74,0.65,0.24,0.0,1.45,9.92,17.02,2.44,10.88
4535,35,35009000602,New Mexico,Curry County,0,4178,1467,5.5,87554.0,1,100.0,22.07,30.64,9.96,84.9,2.8,0.98,0.1,0.67,10.56,19.7,0.18,3.47,13.77,3.31,3.25,2.75,12.27,0.05,0.04,0.02,0.12,1.27,2.01,0.05,0.56,1140.0,1280.0,416.0,3547.0,117.0,41.0,4.0,28.0,441.0,823.0,3.0,64.0,27.29,30.64,9.96,84.9,2.8,0.98,0.1,0.67,10.56,19.7,0.2,4.36
4536,35,35011960100,New Mexico,De Baca County,0,2022,912,16.8,60909.0,0,73.36,38.21,16.24,16.26,65.26,0.1,0.05,0.0,0.49,7.46,26.62,6.71,11.52,17.29,7.79,3.4,3.4,16.02,0.0,0.05,0.0,0.15,1.07,3.91,1.72,2.8,1100.0,451.0,463.0,1766.0,3.0,1.0,0.0,13.0,239.0,779.0,64.0,112.0,54.4,22.3,22.9,87.34,0.15,0.05,0.0,0.64,11.82,38.53,7.02,12.28
4537,35,35013001201,New Mexico,Do̱a Ana County,0,14991,6395,17.9,69753.0,0,95.65,32.4,21.3,15.36,76.9,2.58,2.36,0.14,0.93,12.74,38.04,4.1,8.27,0.22,0.16,0.03,0.06,0.19,0.0,0.0,0.0,0.01,0.02,0.02,0.0,0.02,5767.0,3295.0,2512.0,12074.0,403.0,366.0,22.0,146.0,1980.0,5916.0,335.0,632.0,38.47,21.98,16.76,80.54,2.69,2.44,0.15,0.97,13.21,39.46,5.24,9.88
4538,35,35013001204,New Mexico,Do̱a Ana County,0,3815,1566,8.1,108355.0,0,100.0,18.11,17.4,21.73,84.82,1.23,1.94,0.0,1.18,10.83,26.79,1.49,5.02,0.03,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,780.0,664.0,829.0,3236.0,47.0,74.0,0.0,45.0,413.0,1022.0,27.0,89.0,20.45,17.4,21.73,84.82,1.23,1.94,0.0,1.18,10.83,26.79,1.72,5.68
4539,35,35013001303,New Mexico,Do̱a Ana County,1,7259,2598,23.8,69803.0,1,100.0,37.84,24.81,15.39,79.28,0.59,0.56,0.06,1.31,18.2,55.53,3.25,14.76,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2936.0,1801.0,1117.0,5755.0,43.0,41.0,4.0,95.0,1321.0,4031.0,105.0,406.0,40.45,24.81,15.39,79.28,0.59,0.56,0.06,1.31,18.2,55.53,4.04,15.63
4540,35,35013001305,New Mexico,Do̱a Ana County,0,5078,1713,25.4,39334.0,0,100.0,50.78,29.8,8.35,70.19,1.6,0.35,0.04,1.87,25.96,65.4,1.99,28.09,1.87,0.61,0.42,0.13,1.43,0.01,0.01,0.0,0.01,0.41,1.28,0.09,0.55,2622.0,1513.0,424.0,3564.0,81.0,18.0,2.0,95.0,1318.0,3321.0,32.0,475.0,51.63,29.8,8.35,70.19,1.6,0.35,0.04,1.87,25.96,65.4,1.87,27.73
4541,35,35013001307,New Mexico,Do̱a Ana County,0,6369,2174,15.9,46304.0,1,100.0,55.64,29.19,11.78,75.55,1.22,0.27,0.0,1.26,21.7,66.78,1.32,17.61,27.88,15.89,7.23,3.49,23.77,0.17,0.09,0.0,0.25,3.6,14.92,0.54,5.37,3431.0,1859.0,750.0,4812.0,78.0,17.0,0.0,80.0,1382.0,4253.0,27.0,402.0,53.87,29.19,11.78,75.55,1.22,0.27,0.0,1.26,21.7,66.78,1.24,18.49
4542,35,35013001400,New Mexico,Do̱a Ana County,0,5719,1740,40.7,30568.0,0,73.38,55.87,24.81,8.39,53.15,0.35,0.27,0.07,1.11,18.42,61.45,9.55,25.54,3.49,2.74,0.81,0.63,2.99,0.0,0.0,0.0,0.07,0.43,2.81,0.51,1.44,3856.0,1961.0,628.0,4054.0,22.0,23.0,4.0,78.0,1538.0,4873.0,205.0,600.0,67.42,34.29,10.98,70.89,0.38,0.4,0.07,1.36,26.89,85.21,11.78,34.48
4543,35,35013001500,New Mexico,Do̱a Ana County,0,6119,2306,6.4,80357.0,1,100.0,24.06,16.26,21.74,85.13,1.63,0.75,0.1,1.91,10.48,38.5,3.36,13.13,13.37,2.11,0.55,0.87,10.57,0.57,0.0,0.0,0.72,1.5,6.26,0.21,0.52,1364.0,995.0,1330.0,5209.0,100.0,46.0,6.0,117.0,641.0,2356.0,79.0,307.0,22.29,16.26,21.74,85.13,1.63,0.75,0.1,1.91,10.48,38.5,3.43,13.31
4544,35,35013001600,New Mexico,Do̱a Ana County,0,2910,1022,17.2,38921.0,1,100.0,63.47,26.15,15.7,74.81,0.1,0.1,0.0,0.93,24.05,82.41,6.97,30.02,31.55,22.56,7.97,5.4,24.02,0.0,0.0,0.0,0.42,7.1,25.15,2.46,10.14,1746.0,761.0,457.0,2177.0,3.0,3.0,0.0,27.0,700.0,2398.0,69.0,296.0,60.0,26.15,15.7,74.81,0.1,0.1,0.0,0.93,24.05,82.41,6.75,28.96
4545,35,35013001701,New Mexico,Do̱a Ana County,1,5842,2038,28.9,54592.0,1,100.0,43.93,30.18,10.6,83.38,1.03,0.34,0.1,0.87,14.28,75.44,2.56,22.01,0.22,0.13,0.0,0.02,0.22,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.08,4336.0,1763.0,619.0,4871.0,60.0,20.0,6.0,51.0,834.0,4407.0,84.0,642.0,74.22,30.18,10.6,83.38,1.03,0.34,0.1,0.87,14.28,75.44,4.12,31.5
4546,35,35013001702,New Mexico,Do̱a Ana County,0,1691,610,20.9,56600.0,0,100.0,45.85,25.01,15.91,77.71,0.18,0.18,0.0,0.95,20.99,80.54,6.98,23.04,0.27,0.12,0.0,0.06,0.25,0.0,0.0,0.0,0.0,0.02,0.18,0.01,0.05,718.0,423.0,269.0,1314.0,3.0,3.0,0.0,16.0,355.0,1362.0,40.0,132.0,42.46,25.01,15.91,77.71,0.18,0.18,0.0,0.95,20.99,80.54,6.56,21.64
4547,35,35013001801,New Mexico,Do̱a Ana County,1,6715,1993,26.7,41778.0,1,100.0,48.08,32.23,8.85,66.63,0.37,0.22,0.01,0.76,32.0,88.99,8.2,19.55,13.5,8.69,4.46,0.73,8.56,0.09,0.02,0.0,0.13,4.69,12.96,1.41,2.56,2543.0,2164.0,594.0,4474.0,25.0,15.0,1.0,51.0,2149.0,5976.0,140.0,365.0,37.87,32.23,8.85,66.63,0.37,0.22,0.01,0.76,32.0,88.99,7.02,18.31
